82800	11.71729	11.81068	7.3435	8.563
83400	11.47432	11.938	7.40232	8.563
84000	11.28571	11.938	7.5	8.563
84600	11.11928	11.89457	7.563	8.563
85200	11.31068	12.0159	7.64131	8.563
85800	11.77306	12.27427	7.75	8.563
86400	12.00795	12.51699	7.813	8.563
87000	11.92101	12.75	7.875	8.563
87600	11.4994	12.6236	7.93961	8.563
88200	11.31907	12.50224	8	8.563
88800	11.19462	12.38091	8.11958	8.61878
89400	11.08363	12.32243	8.17883	8.563
90000	11.125	12.25	8.25	8.625
90600	11.15321	12.23335	8.29649	8.625
91200	10.93828	12.188	8.375	8.625
91800	10.86235	12.08688	8.41415	8.625
92400	10.813	12.02793	8.5	8.688
93000	10.68892	11.9689	8.53181	8.688
93600	10.38402	11.84762	8.563	8.688
94200	10.07807	11.66353	8.625	8.688
94800	9.77336	11.45874	8.646	8.70806
95400	9.53064	11.23315	8.70506	8.75
96000	9.28792	11.0363	8.75	8.75
96600	9.0452	10.80321	8.76019	8.75
97200	8.80248	10.61898	8.813	8.813
97800	8.62175	10.43315	8.813	8.813
98400	8.43981	10.25122	8.813	8.813
99000	8.5	10.12989	8.813	8.813
99600	8.5448	10.07143	8.82103	8.875
100200	8.625	10.07504	8.875	8.875
100800	8.57925	10.063	8.813	8.875
101400	8.563	10	8.813	8.875
102000	8.625	10	8.813	8.938
102600	8.688	10	8.813	8.938
103200	8.688	10	8.8455	8.938
103800	8.688	10	8.813	8.96609
104400	8.75	10	8.813	8.97552
105000	8.7708	10	8.813	9
105600	8.813	10.01794	8.813	9
106200	8.813	10.063	8.813	9
106800	8.813	10.0106	8.813	9
107400	8.875	10.063	8.813	9.00652
108000	8.875	10.063	8.813	9.00285
108600	8.875	10.063	8.813	9.063
109200	8.875	10.063	8.813	9.063
109800	8.82123	10.00775	8.813	9.063
110400	8.813	10	8.813	9.063
111000	8.75	9.95265	8.813	9.10995
111600	8.75	9.938	8.813	9.125
112200	8.71067	9.938	8.813	9.08527
112800	8.688	9.875	8.813	9.125
113400	8.688	9.875	8.813	9.125
114000	8.688	9.875	8.813	9.125
114600	8.688	9.875	8.813	9.125
115200	8.688	9.875	8.813	9.125
115800	8.75	9.89376	8.813	9.125
116400	8.813	9.89009	8.813	9.13968
117000	8.813	9.938	8.813	9.13621
117600	8.813	9.938	8.813	9.188
118200	8.813	9.938	8.813	9.188
118800	8.813	9.938	8.813	9.188
119400	8.813	9.938	8.75265	9.188
120000	8.813	9.938	8.813	9.188
120600	8.86396	9.938	8.813	9.188
121200	8.875	9.938	8.813	9.188
121800	8.875	9.938	8.813	9.188
122400	8.875	9.97893	8.813	9.22853
123000	8.938	10	8.813	9.188
123600	8.875	10	8.813	9.188
124200	8.90497	10	8.813	9.25
124800	8.875	10	8.813	9.22372
125400	8.938	10	8.813	9.25
126000	8.91904	10	8.813	9.20706
126600	8.938	10	8.813	9.25
127200	8.94944	10.01244	8.82544	9.25
127800	8.99217	10.063	8.875	9.25
128400	9	10.063	8.813	9.25
129000	9	10.063	8.813	9.25
129600	9	10.12279	8.813	9.25
130200	9.063	10.11918	8.875	9.25
130800	9.063	10.125	8.875	9.25
131400	9.063	10.125	8.875	9.25
132000	9.10769	10.125	8.875	9.25
132600	9.125	10.16741	8.875	9.25
133200	9.125	10.188	8.875	9.25
133800	9.125	10.188	8.875	9.313
134400	9.188	10.188	8.875	9.313
135000	9.188	10.22262	8.90986	9.27752
135600	9.16455	10.22612	8.91353	9.313
136200	9.125	10.22973	8.875	9.313
136800	9.125	10.188	8.938	9.313
137400	9.125	10.188	8.938	9.313
138000	9.125	10.188	8.938	9.313
138600	9.125	10.188	8.938	9.313
139200	9.125	10.188	8.938	9.313
139800	9.125	10.188	8.938	9.313
140400	9.125	10.188	8.938	9.313
141000	9.125	10.188	8.938	9.313
141600	9.063	10.188	8.938	9.313
142200	9.07945	10.188	8.938	9.313
142800	9.10494	10.188	8.938	9.33266
143400	9.125	10.188	8.938	9.35172
144000	9.125	10.188	8.97372	9.375
144600	9.125	10.188	9	9.375
145200	9.125	10.188	9	9.375
145800	9.14926	10.188	9	9.375
146400	9.16741	10.20907	9	9.375
147000	9.188	10.20546	9	9.375
147600	9.188	10.25	9	9.375
148200	9.188	10.25	9	9.375
148800	9.188	10.25	9	9.375
149400	9.25	10.30994	9	9.375
150000	9.25	10.25	9	9.375
150600	9.25	10.313	9	9.375
151200	9.25	10.313	9.05564	9.375
151800	9.30077	10.313	9	9.375
152400	9.313	10.313	9.063	9.3905
153000	9.313	10.313	9.063	9.41883
153600	9.313	10.313	9.063	9.41517
154200	9.34851	10.375	9.063	9.4115
154800	9.375	10.375	9.063	9.40783
155400	9.438	10.38988	9.063	9.438
156000	9.438	10.438	9.063	9.438
156600	9.5	10.46067	9.063	9.438
157200	9.563	10.5	9.063	9.438
157800	9.563	10.5159	9.063	9.438
158400	9.625	10.563	9.063	9.438
159000	9.69565	10.625	9.11617	9.438
159600	9.75428	10.62989	9.125	9.438
160200	9.875	10.6892	9.125	9.438
160800	9.99393	10.81055	9.125	9.438
161400	10.18127	10.92586	9.125	9.438
162000	10.25	11	9.125	9.438
162600	10.188	11.01325	9.125	9.438
163200	10.188	11.01692	9.188	9.45506
163800	10.188	11.063	9.188	9.45867
164400	10.188	11.063	9.188	9.5
165000	10.25	11.09751	9.188	9.46589
165600	10.28079	11.125	9.2193	9.5
166200	10.4288	11.188	9.25	9.5
166800	10.52365	11.27426	9.25	9.5
167400	10.5	11.313	9.25	9.5
168000	10.54011	11.35281	9.29063	9.5
168600	10.563	11.375	9.313	9.5
169200	10.563	11.438	9.313	9.5
169800	10.56962	11.38252	9.32062	9.5
170400	10.69101	11.44162	9.375	9.5
171000	10.81239	11.5002	9.375	9.5
171600	10.813	11.563	9.375	9.5
172200	10.813	11.625	9.43145	9.563
172800	10.97775	11.6776	9.438	9.563
173400	11.04812	11.75	9.438	9.54852
174000	11.10674	11.813	9.438	9.563
174600	11.125	11.85393	9.47933	9.563
175200	11.08848	11.875	9.5	9.563
175800	11	11.875	9.5	9.563
176400	11	11.875	9.53099	9.563
177000	10.97432	11.84851	9.563	9.563
177600	10.938	11.813	9.58628	9.563
178200	10.875	11.813	9.58266	9.625
178800	10.813	11.75	9.625	9.625
179400	10.813	11.75	9.625	9.625
180000	10.80505	11.69643	9.625	9.625
180600	10.74579	11.688	9.688	9.625
181200	10.625	11.68678	9.688	9.625
181800	10.625	11.625	9.688	9.625
182400	10.563	11.56902	9.688	9.625
183000	10.5	11.563	9.688	9.688
183600	10.438	11.5	9.75	9.63866
184200	10.39274	11.45465	9.75	9.67067
184800	10.33407	11.438	9.75	9.688
185400	10.313	11.39926	9.75	9.688
186000	10.25	11.375	9.75	9.688
186600	10.25	11.3441	9.75	9.688
187200	10.22331	11.313	9.75	9.688
187800	10.21107	11.28894	9.77447	9.688
188400	10.188	11.25	9.7708	9.75
189000	10.188	11.25	9.76713	9.75
189600	10.188	11.25	9.813	9.75
190200	10.17923	11.24074	9.75979	9.75
190800	10.125	11.188	9.813	9.75
191400	10.1236	11.188	9.813	9.75
192000	10.12279	11.188	9.813	9.75
192600	10.063	11.188	9.813	9.7555
193200	10.063	11.17923	9.813	9.75
193800	10.063	11.125	9.813	9.75
194400	10.063	11.125	9.813	9.813
195000	10.02045	11.125	9.813	9.813
195600	10	11.125	9.75	9.813
196200	10	11.125	9.813	9.813
196800	10	11.0933	9.813	9.813
197400	10	11.063	9.813	9.813
198000	9.96188	11.063	9.813	9.813
198600	9.95827	11.063	9.75	9.813
199200	9.938	11.063	9.79485	9.85794
199800	9.938	11.04893	9.79852	9.813
200400	9.938	11	9.813	9.875
201000	9.88091	11	9.813	9.81922
201600	9.875	11	9.75	9.875
202200	9.875	11	9.75	9.875
202800	9.875	11	9.75	9.875
203400	9.875	10.99217	9.75	9.875
204000	9.875	10.98856	9.813	9.875
204600	9.813	10.95285	9.75	9.875
205200	9.813	10.938	9.75	9.875
205800	9.813	10.938	9.77222	9.875
206400	9.77691	10.938	9.75	9.875
207000	9.75	10.90477	9.75	9.875
207600	9.75	10.875	9.75	9.875
208200	9.688	10.875	9.78682	9.875
208800	9.688	10.875	9.75	9.89682
209400	9.688	10.85674	9.75	9.91985
210000	9.688	10.813	9.75	9.938
210600	9.688	10.813	9.75	9.938
211200	9.625	10.813	9.75	9.88234
211800	9.625	10.813	9.75	9.938
212400	9.625	10.813	9.75	9.938
213000	9.62908	10.813	9.75	9.938
213600	9.625	10.813	9.75	9.938
214200	9.625	10.813	9.75	9.938
214800	9.64009	10.813	9.75	9.938
215400	9.625	10.813	9.75	9.938
216000	9.625	10.813	9.75	9.938
216600	9.625	10.813	9.75	9.938
217200	9.625	10.813	9.75	9.938
217800	9.625	10.78262	9.688	9.938
218400	9.625	10.75	9.72331	9.938
219000	9.625	10.813	9.71107	9.938
219600	9.625	10.76937	9.688	9.938
220200	9.625	10.75	9.73415	9.938
220800	9.61376	10.75	9.688	9.938
221400	9.563	10.75	9.688	9.99197
222000	9.563	10.75	9.688	9.94241
222600	9.563	10.75	9.688	9.9992
223200	9.563	10.75	9.688	9.99719
223800	9.563	10.75	9.688	9.938
224400	9.563	10.75	9.688	9.938
225000	9.563	10.75	9.688	9.938
225600	9.563	10.75	9.688	10
226200	9.52141	10.75	9.688	9.97927
226800	9.5	10.688	9.688	9.96228
227400	9.5	10.688	9.688	10
228000	9.5	10.688	9.688	9.938
228600	9.5	10.688	9.688	9.938
229200	9.5	10.688	9.688	10
229800	9.45732	10.688	9.688	10
230400	9.4537	10.688	9.688	10
231000	9.438	10.688	9.688	10
231600	9.438	10.688	9.688	9.99117
232200	9.4329	10.688	9.688	10
232800	9.375	10.688	9.688	10
233400	9.375	10.688	9.688	10
234000	9.375	10.688	9.688	10
234600	9.375	10.67903	9.688	10
235200	9.32604	10.625	9.67577	10
235800	9.32965	10.67169	9.688	10
236400	9.313	10.688	9.688	10
237000	9.313	10.625	9.64804	10
237600	9.313	10.625	9.625	10
238200	9.313	10.65721	9.625	10
238800	9.27793	10.625	9.625	10
239400	9.27426	10.625	9.625	10
240000	9.27059	10.625	9.625	10
240600	9.313	10.625	9.625	10
241200	9.313	10.63907	9.625	10
241800	9.32243	10.688	9.625	10
242400	9.375	10.688	9.625	9.99378
243000	9.438	10.69101	9.625	10
243600	9.438	10.75	9.625	10
244200	9.5579	10.813	9.625	10
244800	9.61637	10.86717	9.625	10
245400	9.67573	10.92638	9.625	10
246000	9.7342	10.98495	9.625	10
246600	9.85554	11.04404	9.625	10
247200	9.91455	11.10273	9.625	10
247800	10.03588	11.1617	9.625	10
248400	10.15742	11.28303	9.625	10
249000	10.21629	11.34189	9.625	10
249600	10.313	11.40069	9.625	10
250200	10.375	11.45967	9.625	10
250800	10.45546	11.51835	9.688	10
251400	10.563	11.625	9.688	10
252000	10.6354	11.688	9.688	10
252600	10.69462	11.75754	9.688	10
253200	10.813	11.81681	9.69203	10
253800	10.8744	11.8752	9.75	10
254400	10.93372	11.938	9.75	10
255000	10.99217	12	9.75	10
255600	11.063	12.063	9.8026	10
256200	11.125	12.125	9.79893	10
256800	11.188	12.16985	9.813	10
257400	11.29057	12.22853	9.813	10
258000	11.4119	12.28751	9.85032	10
258600	11.5	12.34631	9.875	10
259200	11.563	12.438	9.875	10
259800	11.563	12.438	9.938	10
260400	11.58487	12.5	9.938	10
261000	11.58126	12.5	9.95726	10
261600	11.63988	12.563	10	10.04771
262200	11.688	12.625	10	10
262800	11.688	12.61677	10.063	10.063
263400	11.68413	12.625	10.063	10.063
264000	11.563	12.563	10.0644	10.063
264600	11.50347	12.563	10.125	10.063
265200	11.44502	12.5	10.125	10.063
265800	11.32347	12.44783	10.125	10.063
266400	11.20205	12.38866	10.13825	10.063
267000	11.14294	12.33006	10.188	10.063
267600	11.02161	12.25	10.188	10.063
268200	10.92516	12.188	10.25	10.10052
268800	10.84149	12.09069	10.25	10.063
269400	10.7201	12.00151	10.25	10.0947
270000	10.53629	11.91048	10.25	10.125
270600	10.39229	11.78915	10.25	10.125
271200	10.16863	11.66782	10.25	10.125
271800	10.0473	11.54649	10.26692	10.125
272400	9.92597	11.42516	10.25	10.125
273000	9.80464	11.36597	10.25	10.125
273600	9.80329	11.24458	10.25	10.1829
274200	9.6238	11.125	10.25	10.12643
274800	9.3823	11.00364	10.25	10.188
275400	8.96227	10.82392	10.25	10.188
276000	8.6542	10.58086	10.25	10.188
276600	8.45124	10.40049	10.20024	10.188
277200	8.22198	10.20405	10.188	10.188
277800	8.0208	10.01998	10.188	10.188
278400	7.83708	9.85993	10.188	10.188
279000	7.68083	9.71489	10.125	10.188
279600	7.53181	9.56149	10.125	10.188
280200	7.41048	9.40966	10.063	10.188
280800	7.22632	9.28833	10.063	10.25
281400	7.10494	9.167	10.04159	10.25
282000	6.98355	9.04567	9.98254	10.20485
282600	6.938	8.92434	9.938	10.25
283200	7.01861	8.875	9.875	10.25
283800	7.26133	8.88152	9.86838	10.25
284400	7.44001	8.94081	9.813	10.25
285000	7.5	9.06218	9.75061	10.25
285600	7.61978	9.063	9.75	10.25
286200	7.67903	9.125	9.69562	10.25
286800	7.80036	9.17617	9.688	10.23796
287400	7.875	9.23475	9.625	10.25
288000	7.98047	9.29383	9.58146	10.25
288600	8.063	9.35253	9.563	10.21087
289200	8.09831	9.375	9.563	10.21449
289800	8.188	9.438	9.5	10.2179
290400	8.21609	9.46669	9.5	10.188
291000	8.22552	9.5	9.5	10.188
291600	8.188	9.5	9.438	10.188
292200	8.188	9.5	9.438	10.188
292800	8.188	9.5	9.438	10.188
293400	8.188	9.5	9.438	10.188
294000	8.188	9.5	9.43025	10.188
294600	8.188	9.5	9.375	10.188
295200	8.188	9.5	9.375	10.12541
295800	8.188	9.5	9.375	10.125
296400	8.188	9.5	9.375	10.13254
297000	8.13662	9.438	9.375	10.125
297600	8.125	9.438	9.32684	10.125
298200	8.10648	9.39315	9.33046	10.125
298800	8.063	9.39682	9.313	10.125
299400	8	9.375	9.313	10.125
300000	8	9.34169	9.313	10.125
300600	8	9.34521	9.313	10.125
301200	8	9.313	9.286	10.125
301800	7.97813	9.313	9.28955	10.063
302400	7.938	9.313	9.25	10.063
303000	7.938	9.2973	9.25	10.063
303600	7.938	9.25	9.25	10.063
304200	7.938	9.25	9.25	10.063
304800	7.93392	9.25	9.25	10.063
305400	7.87541	9.25	9.188	10.063
306000	7.938	9.25	9.188	10.063
306600	7.938	9.25	9.188	10.063
307200	7.98957	9.25	9.188	10.063
307800	7.938	9.25	9.188	10.01386
308400	7.95566	9.25	9.188	10.01753
309000	7.97873	9.25	9.188	10.0212
309600	8	9.25	9.125	10
310200	7.97162	9.25	9.125	10
310800	7.9681	9.25	9.125	10
311400	7.97351	9.25	9.125	10
312000	8	9.25	9.125	10
312600	8	9.25	9.125	10
313200	7.938	9.25	9.07971	10
313800	8	9.25	9.07624	10
314400	8	9.25	9.125	9.99117
315000	8	9.25	9.063	10
315600	8	9.25	9.063	9.938
316200	8	9.25	9.063	9.99799
316800	8	9.25	9.063	9.938
317400	7.938	9.25	9.063	9.938
318000	8	9.25	9.063	9.938
318600	7.95465	9.25	9.063	9.938
319200	7.938	9.188	9.063	9.938
319800	7.938	9.188	9.02324	9.938
320400	7.90293	9.188	9	9.938
321000	7.875	9.188	9	9.938
321600	7.875	9.188	9	9.938
322200	7.875	9.125	9	9.91353
322800	7.875	9.125	9	9.938
323400	7.85835	9.17047	9	9.92087
324000	7.875	9.125	9	9.875
324600	7.875	9.125	9	9.92818
325200	7.875	9.125	9	9.875
325800	7.875	9.125	9	9.875
326400	7.875	9.18739	9	9.875
327000	7.938	9.18372	8.938	9.875
327600	7.94663	9.188	8.938	9.875
328200	8	9.188	8.938	9.875
328800	8.063	9.25	8.938	9.875
329400	8.10574	9.25	8.938	9.875
330000	8.125	9.313	8.938	9.875
330600	8.22351	9.34912	8.938	9.875
331200	8.2199	9.375	8.938	9.875
331800	8.37004	9.438	8.938	9.875
332400	8.438	9.52569	8.9119	9.84992
333000	8.5	9.563	8.938	9.83447
333600	8.64274	9.625	8.938	9.85714
334200	8.82684	9.76488	8.938	9.813
334800	8.91737	9.82404	8.938	9.86437
335400	8.75	9.86758	8.938	9.813
336000	8.688	9.813	8.938	9.813
336600	8.7496	9.813	8.938	9.813
337200	8.813	9.87159	8.938	9.813
337800	8.88275	9.93105	8.99338	9.813
338400	8.97735	9.938	8.94823	9.813
339000	9.04791	10	8.98636	9.813
339600	9.16924	10.10734	9	9.813
340200	9.29057	10.188	9	9.813
340800	9.313	10.22512	9	9.813
341400	9.34581	10.28405	9	9.813
342000	9.438	10.3429	9	9.813
342600	9.438	10.375	9.02712	9.813
343200	9.52243	10.438	9.063	9.813
343800	9.563	10.5	9.063	9.813
344400	9.54791	10.5	9.063	9.813
345000	9.5	10.5	9.07528	9.813
345600	9.44562	10.5	9.125	9.813
346200	9.44201	10.5	9.125	9.813
346800	9.56381	10.50122	9.125	9.81218
347400	9.688	10.62259	9.125	9.81015
348000	9.86818	10.688	9.18229	9.813
348600	9.8856	10.80321	9.188	9.75
349200	9.86111	10.813	9.188	9.813
349800	9.8574	10.813	9.188	9.79547
350400	9.875	10.813	9.22994	9.813
351000	9.83776	10.813	9.25	9.78813
351600	9.77875	10.813	9.25	9.77854
352200	9.65742	10.78181	9.2816	9.813
352800	9.563	10.72291	9.313	9.813
353400	9.47713	10.66415	9.313	9.813
354000	9.29343	10.563	9.313	9.813
354600	9.1721	10.48355	9.313	9.813
355200	8.98796	10.36216	9.313	9.813
355800	8.86657	10.29439	9.32243	9.813
356400	8.688	10.18229	9.36916	9.813
357000	8.56178	10.06096	9.375	9.813
357600	8.44041	9.93961	9.3142	9.813
358200	8.26214	9.82352	9.375	9.813
358800	8.188	9.69683	9.375	9.813
359400	8.02629	9.57544	9.32504	9.813
360000	7.89192	9.51631	9.313	9.813
360600	7.77059	9.39498	9.313	9.813
361200	7.64926	9.27365	9.313	9.813
361800	7.563	9.188	9.313	9.813
362400	7.5314	9.125	9.313	9.813
363000	7.59771	9.09691	9.313	9.875
363600	7.563	9.063	9.25	9.813
364200	7.563	9.063	9.25	9.875
364800	7.48355	9	9.25	9.875
365400	7.36216	8.92414	9.188	9.875
366000	7.24077	8.86497	9.188	9.875
366600	7.17941	8.80647	9.18451	9.875
367200	6.99699	8.68413	9.125	9.875
367800	6.81421	8.5628	9.125	9.875
368400	6.69221	8.44141	9.125	9.87119
369000	6.57083	8.375	9.063	9.875
369600	6.39806	8.26081	9.063	9.82404
370200	6.26509	8.13948	9.063	9.813
370800	6.14376	8.01815	9.01774	9.875
371400	6	7.89682	9	9.83487
372000	5.9011	7.77549	8.938	9.813
372600	5.77977	7.688	8.938	9.813
