0	14.26218
600	14.25
1200	15.47583
1800	15.563
2400	15.5
3000	15.7405
3600	16.37749
4200	16.90165
4800	17.21385
5400	17.52665
6000	17.90165
6600	18.16383
7200	18.36301
7800	17.69582
8400	16.81051
9000	16.34915
9600	16.03635
10200	15.83717
10800	15.63718
11400	15.5
12000	15.32499
12600	15.19999
13200	15.01218
13800	14.88718
14400	14.813
15000	14.69999
15600	14.63718
16200	14.563
16800	14.44999
17400	14.438
18000	14.32499
18600	14.26218
19200	14.19999
19800	14.125
20400	14.07499
21000	14.01218
21600	13.94999
22200	13.82499
22800	13.813
23400	13.75
24000	13.69999
24600	13.63718
25200	13.625
25800	13.57499
26400	13.563
27000	13.5
27600	13.438
28200	13.38718
28800	13.33717
29400	13.313
30000	13.313
30600	13.26218
31200	13.25
31800	13.188
32400	13.188
33000	13.188
33600	13.125
34200	13.07499
34800	13.063
35400	13.063
36000	13
36600	13
37200	12.98801
37800	12.938
38400	12.938
39000	12.938
39600	12.875
40200	12.875
40800	12.82499
41400	12.813
42000	12.813
42600	12.75
43200	12.75
43800	12.75
44400	12.69999
45000	12.688
45600	12.63718
46200	12.625
46800	12.625
47400	12.625
48000	12.625
48600	12.563
49200	12.563
49800	12.51218
50400	12.5
51000	12.5
51600	12.5
52200	12.438
52800	12.438
53400	12.438
54000	12.375
54600	12.375
55200	12.375
55800	12.375
56400	12.313
57000	12.313
57600	12.313
58200	12.26218
58800	12.26218
59400	12.25
60000	12.25
60600	12.25
61200	12.19999
61800	12.188
62400	12.438
63000	13.19217
63600	14.04051
64200	14.68968
64800	15.26467
65400	15.76467
66000	16.08885
66600	16.40165
67200	16.66383
67800	16.85083
68400	16.98801
69000	17.11301
69600	17.188
70200	17.188
70800	17.13718
71400	17.01218
72000	16.94999
72600	16.938
73200	16.98801
73800	17
74400	17.063
75000	17.125
75600	17.17582
76200	17.25
76800	17.36301
77400	17.60083
78000	17.73801
78600	17.813
79200	18.03883
79800	18.125
80400	18.125
81000	18.17582
81600	18.35083
82200	18.48801
82800	18.61301
83400	18.67582
84000	18.75
84600	18.86301
85200	18.98801
85800	18.59667
86400	18.64383
87000	20.80499
87600	21.76467
88200	22.54051
88800	22.0305
89400	19.93383
90000	20.48665
90600	20.895
91200	19.48385
91800	19.13718
92400	19.125
93000	19.125
93600	19.17582
94200	19.25
94800	19.25
95400	19.25
96000	19.25
96600	18.49832
97200	18.09915
97800	17.83717
98400	17.57499
99000	17.38718
99600	17.14917
100200	17.01218
100800	16.83717
101400	16.69999
102000	16.57499
102600	16.44999
103200	16.32499
103800	16.19999
104400	16.07499
105000	15.94999
105600	15.88718
106200	15.813
106800	15.688
107400	15.625
108000	15.5
108600	15.438
109200	15.313
109800	15.19999
110400	15.188
111000	15.07499
111600	15
112200	14.938
112800	14.82499
113400	14.76218
114000	14.69999
114600	14.625
115200	14.563
115800	14.44999
116400	14.38718
117000	14.26218
117600	14.13718
118200	14.01218
118800	13.94999
119400	13.82499
120000	13.813
120600	13.688
121200	13.625
121800	13.51218
122400	13.44999
123000	13.375
123600	13.313
124200	13.25
124800	13.188
125400	13.125
126000	13.063
126600	13
127200	12.94999
127800	12.875
128400	12.813
129000	12.80082
129600	12.69999
130200	12.63718
130800	12.57499
131400	12.51218
132000	12.44999
132600	12.438
133200	12.375
133800	12.313
134400	12.26218
135000	12.25
135600	12.13718
136200	12.125
136800	12.063
137400	12.01218
138000	12
138600	11.938
139200	11.875
139800	11.875
140400	11.813
141000	11.75
141600	11.75
142200	11.73801
142800	11.688
143400	11.625
144000	11.57499
144600	11.563
145200	11.51218
145800	11.5
146400	11.438
147000	11.438
147600	11.375
148200	11.375
148800	11.71385
149400	12.20167
150000	12.63967
150600	12.96385
151200	13.28883
151800	13.53883
152400	13.78883
153000	13.98801
153600	14.17582
154200	14.35083
154800	14.48801
155400	14.67582
156000	14.80082
156600	14.86301
157200	14.98801
157800	15.05082
158400	15.22583
159000	15.36301
159600	15.53883
160200	15.67582
160800	15.80082
161400	15.938
162000	16.05082
162600	16.17582
163200	16.23801
163800	16.25
164400	16.313
165000	16.42582
165600	16.48801
166200	16.563
166800	16.625
167400	16.67582
168000	16.73801
168600	16.80082
169200	16.97583
169800	17.11301
170400	17.23801
171000	17.42582
171600	17.55082
172200	17.625
172800	17.67582
173400	17.688
174000	18.28499
174600	19.69999
175200	19.18383
175800	18.79833
176400	19.89917
177000	18.583
177600	17.73633
178200	17.688
178800	17.73801
179400	17.80082
180000	17.86301
180600	17.875
181200	17.875
181800	17.1975
182400	16.78635
183000	16.52417
183600	16.32499
184200	16.13718
184800	16.01218
185400	15.88718
186000	15.76218
186600	15.63718
187200	15.51218
187800	15.438
188400	15.32499
189000	15.25
189600	15.13718
190200	15.01218
190800	14.94999
191400	14.875
192000	14.813
192600	14.69999
193200	14.63718
193800	14.563
194400	14.44999
195000	14.38718
195600	14.32499
196200	14.25
196800	14.188
197400	14.07499
198000	14.063
198600	13.94999
199200	13.88718
199800	13.82499
200400	13.75
201000	13.688
201600	13.625
202200	13.57499
202800	13.563
203400	13.44999
204000	13.438
204600	13.32499
205200	13.313
205800	13.25
206400	13.19999
207000	13.13718
207600	13.07499
208200	13.063
208800	13
209400	12.94999
210000	12.875
210600	12.82499
211200	12.813
211800	12.75
212400	12.688
213000	12.625
213600	12.57499
214200	12.51218
214800	12.44999
215400	12.438
216000	12.375
216600	12.32499
217200	12.26218
217800	12.25
218400	12.188
219000	12.125
219600	12.07499
220200	12.063
220800	12
221400	11.94999
222000	11.875
222600	11.82499
223200	11.76218
223800	11.75
224400	11.688
225000	11.63718
225600	11.57499
226200	11.51218
226800	11.5
227400	11.438
228000	11.375
228600	11.32499
229200	11.26218
229800	11.25
230400	11.188
231000	11.125
231600	11.07499
232200	11.01218
232800	10.94999
233400	10.938
234000	10.875
234600	10.813
235200	10.813
235800	10.75
236400	10.688
237000	10.688
237600	10.625
238200	10.57499
238800	10.563
239400	10.51218
240000	10.5
240600	10.44999
241200	10.438
241800	10.438
242400	10.438
243000	10.375
243600	10.375
244200	10.375
244800	10.375
245400	10.375
246000	10.375
246600	10.375
247200	10.375
247800	10.375
248400	10.375
249000	10.375
249600	10.375
250200	10.375
250800	10.375
251400	10.375
252000	10.375
252600	10.375
253200	10.375
253800	10.375
254400	10.375
255000	10.375
255600	10.375
256200	10.375
256800	10.42582
257400	10.438
258000	10.438
258600	10.438
259200	10.438
259800	10.438
260400	10.438
261000	10.438
261600	10.438
262200	10.438
262800	10.438
263400	10.438
264000	10.438
264600	10.438
265200	10.438
265800	10.438
266400	10.438
267000	10.438
267600	10.438
268200	10.438
268800	10.44999
269400	10.438
270000	10.438
270600	10.44999
271200	10.438
271800	10.438
272400	10.44999
273000	10.438
273600	10.48801
274200	10.44999
274800	10.438
275400	10.48801
276000	10.438
276600	10.438
277200	10.438
277800	10.48801
278400	10.438
279000	10.44999
279600	10.438
280200	10.438
280800	10.438
281400	10.48801
282000	10.438
282600	10.438
283200	10.438
283800	10.438
284400	10.438
285000	10.438
285600	10.438
286200	10.438
286800	10.438
287400	10.438
288000	10.438
288600	10.438
289200	10.38718
289800	10.38718
290400	10.375
291000	10.375
291600	10.375
292200	10.36301
292800	10.375
293400	10.36301
294000	10.375
294600	10.313
295200	10.313
295800	10.313
296400	10.313
297000	10.313
297600	10.313
298200	10.313
298800	10.313
299400	10.25
300000	10.30082
300600	10.25
301200	10.25
301800	10.25
302400	10.25
303000	10.25
303600	10.188
304200	10.188
304800	10.188
305400	10.188
306000	10.188
306600	10.125
307200	10.125
307800	10.125
308400	10.13718
309000	10.125
309600	10.125
310200	10.125
310800	10.125
311400	10.07499
312000	10.063
312600	10.063
313200	10.063
313800	10.063
314400	10.063
315000	10
315600	10
316200	10
316800	10
317400	10
318000	9.98801
318600	9.938
319200	9.938
319800	9.938
320400	9.938
321000	9.88718
321600	9.875
322200	9.875
322800	9.875
323400	9.875
324000	9.875
324600	9.875
325200	9.875
325800	9.875
326400	9.86301
327000	9.86301
327600	9.82499
328200	9.813
328800	9.82499
329400	9.813
330000	9.813
330600	9.86301
331200	9.813
331800	9.813
332400	9.813
333000	9.813
333600	9.875
334200	9.875
334800	9.875
335400	9.875
336000	9.875
336600	9.875
337200	9.938
337800	9.88718
338400	9.938
339000	9.938
339600	9.938
340200	9.94999
340800	10
341400	10
342000	10
342600	10
343200	10.05082
343800	10.063
344400	10.063
345000	10.11301
345600	10.11301
346200	10.125
346800	10.125
347400	10.125
348000	10.188
348600	10.188
349200	10.188
349800	10.25
350400	10.25
351000	10.25
351600	10.30082
352200	10.313
352800	10.313
353400	10.36301
354000	10.375
354600	10.375
355200	10.42582
355800	10.438
356400	10.438
357000	10.438
357600	10.438
358200	10.48801
358800	10.5
359400	10.5
360000	10.5
360600	10.5
361200	10.563
361800	10.563
362400	10.563
363000	10.563
363600	10.563
364200	10.61301
364800	10.563
365400	10.625
366000	10.625
366600	10.625
367200	10.625
367800	10.625
368400	10.625
369000	10.625
369600	10.625
370200	10.625
370800	10.625
371400	10.625
372000	10.625
372600	10.625
373200	10.625
373800	10.625
374400	10.625
375000	10.625
375600	10.625
376200	10.625
376800	10.61301
377400	10.61301
378000	10.625
