0.000000000000000000e+00 2.126000000000021828e+01 -2.063285714285711947e+01 -2.063285714285711947e+01 -2.063285714285711947e+01 1.965734265734226938e-01
6.000000000000000000e+02 1.068306111124229574e+01 -1.829425632869970286e+00 -1.244466335379092925e+01 -1.244466335379092925e+01 1.965528928466824254e-01
1.200000000000000000e+03 5.874177407288243558e+00 -1.955788451382431958e-01 -6.310255611735556158e+00 -6.310255611735556158e+00 1.966550093679870770e-01
1.800000000000000000e+03 4.288993966304815331e+00 -8.332743736473275931e-01 -4.115523027244307741e+00 -4.115523027244307741e+00 1.965394988583284430e-01
2.400000000000000000e+03 1.384785429827616099e+00 1.851684079077585920e+00 -1.290754489652954362e+00 -1.290754489652954362e+00 1.964790808956990986e-01
3.000000000000000000e+03 3.787402198189965929e+00 -9.350147975178515480e-01 -1.184485906567715574e+00 -1.184485906567715574e+00 1.964843837426428763e-01
3.600000000000000000e+03 8.416418694180265447e-01 2.510174671277127345e+00 4.649906486756663071e-01 4.649906486756663071e-01 1.965823326990516762e-01
4.200000000000000000e+03 2.471745800736243837e+00 -3.268688271236896981e-01 2.164509059934971447e-01 2.164509059934971447e-01 1.967296797789117591e-01
4.800000000000000000e+03 1.812732365099009257e+00 2.518411823790302151e+00 1.250075550778092293e+00 1.250075550778092293e+00 1.968573295252440403e-01
5.400000000000000000e+03 1.864645990774988604e+00 4.161321368460448866e-01 1.019317641160341736e+00 1.019317641160341736e+00 1.968726421378050873e-01
6.000000000000000000e+03 1.609121621595704710e+00 2.457192125988058251e+00 1.647547479661170655e+00 1.647547479661170655e+00 1.967388876843756407e-01
6.600000000000000000e+03 2.729558422388436156e+00 9.158517351593218336e-01 1.540149575575014751e+00 1.540149575575014751e+00 1.964568368915138308e-01
7.200000000000000000e+03 2.711846734842310980e+00 2.728764355496878125e+00 1.883400731376696058e+00 1.883400731376696058e+00 1.960767361617286042e-01
7.800000000000000000e+03 1.228337129253986859e+00 1.553523239036167070e+00 1.980922587427812687e+00 1.980922587427812687e+00 1.956709345050171578e-01
8.400000000000000000e+03 3.426537657155677152e-01 2.098881137605530967e+00 2.063654019333171163e+00 2.063654019333171163e+00 1.953322496804048569e-01
9.000000000000000000e+03 4.233796527153117495e-01 9.340316081866149034e-01 2.037210957660590793e+00 2.037210957660590793e+00 1.951523168352764515e-01
9.600000000000000000e+03 -7.651418147656841029e-02 1.329518694066791795e+00 1.797191743749408488e+00 1.797191743749408488e+00 1.952221318235274339e-01
1.020000000000000000e+04 -3.435983966305684589e-01 6.649282490766381670e-01 1.791646108028544404e+00 1.791646108028544404e+00 1.956181405575989629e-01
1.080000000000000000e+04 5.351390922537575534e-01 8.387862066256275284e-01 1.486930445621510444e+00 1.486930445621510444e+00 1.964061961998027073e-01
1.140000000000000000e+04 1.344525396320932487e-01 7.796184954295313219e-01 1.564275539395111991e+00 1.564275539395111991e+00 1.976337741864995223e-01
1.200000000000000000e+04 1.068853423663540525e+00 8.893433936927976902e-01 1.322656396391266753e+00 1.322656396391266753e+00 1.993357538272562124e-01
1.260000000000000000e+04 1.751109448986198913e+00 1.209988426089239510e+00 1.530083203476806375e+00 1.530083203476806375e+00 2.015304191128279854e-01
1.320000000000000000e+04 7.926216171053738435e+00 2.173001475466207921e+00 1.471317025638654741e+00 1.471317025638654741e+00 2.042255426820247521e-01
1.380000000000000000e+04 1.416009092362628508e+01 5.013626302082229813e+00 2.227613779423336382e+00 2.227613779423336382e+00 2.074162909355550255e-01
1.440000000000000000e+04 1.141832740289646608e+01 7.219129274814349628e+00 3.086292624079760571e+00 3.086292624079760571e+00 2.110907314410042090e-01
1.500000000000000000e+04 9.036696634999771049e+00 7.823596694609932456e+00 4.430298449389738380e+00 4.430298449389738380e+00 2.152284980325021024e-01
1.560000000000000000e+04 9.574342207743484323e+00 7.091488066357669595e+00 4.946247576613131969e+00 4.946247576613131969e+00 2.198053941291959745e-01
1.620000000000000000e+04 1.316343783733441342e+01 8.169887283213938645e+00 5.554003519178877468e+00 5.554003519178877468e+00 2.247922681084446594e-01
1.680000000000000000e+04 1.795809283154471814e+01 9.562241556081971794e+00 5.989136984819197096e+00 5.989136984819197096e+00 2.301587069513288952e-01
1.740000000000000000e+04 1.372224511610852460e+01 1.155627360132757531e+01 7.061854484089053585e+00 7.061854484089053585e+00 2.358719138887863664e-01
1.800000000000000000e+04 8.907368089095598407e+00 1.039164732713243211e+01 7.716556785688226228e+00 7.716556785688226228e+00 2.418996052853685796e-01
1.860000000000000000e+04 1.108982189749258396e+01 9.646236998523363582e+00 8.129931678435696085e+00 8.129931678435696085e+00 2.482088347027797681e-01
1.920000000000000000e+04 1.190370927889557606e+01 9.395428386601452075e+00 7.968932110144578473e+00 7.968932110144578473e+00 2.547682368256687369e-01
1.980000000000000000e+04 9.871122858490480212e+00 1.008696454748587712e+01 8.191315412092535553e+00 8.191315412092535553e+00 2.615468144428518826e-01
2.040000000000000000e+04 1.276339819474696924e+01 9.508178357402357506e+00 8.229762866037162894e+00 8.229762866037162894e+00 2.685156678655857831e-01
2.100000000000000000e+04 8.143105537310930231e+00 1.002878600239318985e+01 8.418710271595045924e+00 8.418710271595045924e+00 2.756467694513276001e-01
2.160000000000000000e+04 6.454864467344123113e+00 8.499802852369157335e+00 8.306631316898801742e+00 8.306631316898801742e+00 2.829142880411836813e-01
2.220000000000000000e+04 7.400180253564258237e+00 7.959820653859424056e+00 8.108566064647675375e+00 8.108566064647675375e+00 2.902934021425949140e-01
2.280000000000000000e+04 8.317811050314958266e+00 7.558502920420323790e+00 7.682562177912132029e+00 7.682562177912132029e+00 2.977613774977498906e-01
2.340000000000000000e+04 8.533422260405814086e+00 8.194220949765622208e+00 7.585806959037199704e+00 7.585806959037199704e+00 3.052965325044851852e-01
2.400000000000000000e+04 9.099804255106164419e+00 7.915903923019413924e+00 7.502947019075691060e+00 7.502947019075691060e+00 3.128792087624674423e-01
2.460000000000000000e+04 9.270842339378305041e+00 8.554326362114352378e+00 7.574312590077624918e+00 7.574312590077624918e+00 3.204909150739467805e-01
2.520000000000000000e+04 1.287292095630823496e+01 8.715180951538513909e+00 7.648580982162002329e+00 7.648580982162002329e+00 3.281152140084486746e-01
2.580000000000000000e+04 1.736608048252401204e+01 1.076508460253899102e+01 8.017894175017772795e+00 8.017894175017772795e+00 3.357370112923945271e-01
2.640000000000000000e+04 1.753137206470250931e+01 1.226568209870492865e+01 8.694124735230161605e+00 8.694124735230161605e+00 3.433433656748547946e-01
2.700000000000000000e+04 1.387489655366130137e+01 1.317452759863454048e+01 9.557579117303703242e+00 9.557579117303703242e+00 3.509228832647863783e-01
2.760000000000000000e+04 1.080363564414324173e+01 1.185677106325147179e+01 1.006862217371826773e+01 1.006862217371826773e+01 3.584664157277757113e-01
2.820000000000000000e+04 1.188851542653264914e+01 1.130491221007559943e+01 1.013223343378012942e+01 1.013223343378012942e+01 3.659664801783719668e-01
2.880000000000000000e+04 9.301256906609751240e+00 1.054590466007130090e+01 9.975889321125123388e+00 9.975889321125123388e+00 3.734178063834292516e-01
2.940000000000000000e+04 1.032653166072054773e+01 1.033938733585500813e+01 9.791754199937258818e+00 9.791754199937258818e+00 3.808167485070725888e-01
3.000000000000000000e+04 1.328005573776295023e+01 1.020360781201179634e+01 9.636919701744318445e+00 9.636919701744318445e+00 3.881616928936182376e-01
3.060000000000000000e+04 1.822323439356614472e+01 1.201799841791262224e+01 9.717966671354133723e+00 9.717966671354133723e+00 3.954524579187363997e-01
3.120000000000000000e+04 2.058307369060025849e+01 1.378856915309279429e+01 1.029259237136102456e+01 1.029259237136102456e+01 4.026905740626602892e-01
3.180000000000000000e+04 2.176212648518003334e+01 1.579538316229081829e+01 1.118240224117334947e+01 1.118240224117334947e+01 4.098786692757130368e-01
3.240000000000000000e+04 2.397687651740375259e+01 1.690798073322775963e+01 1.221680934507912752e+01 1.221680934507912752e+01 4.170206441235109196e-01
3.300000000000000000e+04 2.423026271727667336e+01 1.845910207560655181e+01 1.320138451328239171e+01 1.320138451328239171e+01 4.241210595423012819e-01
3.360000000000000000e+04 2.411395039942794938e+01 1.909171949137180491e+01 1.419487185072603097e+01 1.419487185072603097e+01 4.311852428995734954e-01
3.420000000000000000e+04 2.559369272068693135e+01 1.993446866777458126e+01 1.501872663576841660e+01 1.501872663576841660e+01 4.382187164226820641e-01
3.480000000000000000e+04 2.569477332149085669e+01 2.057977083827336173e+01 1.580809363110529375e+01 1.580809363110529375e+01 4.452273112345324080e-01
3.540000000000000000e+04 2.691697035363426949e+01 2.147822726835829599e+01 1.651606434260247624e+01 1.651606434260247624e+01 4.522167273702848433e-01
3.600000000000000000e+04 2.751273696294856563e+01 2.208766210979683819e+01 1.726891405906371801e+01 1.726891405906371801e+01 4.591927492187437565e-01
3.660000000000000000e+04 2.533003940387334296e+01 2.263389481529566183e+01 1.789943557617561964e+01 1.789943557617561964e+01 4.661609742138352885e-01
3.720000000000000000e+04 2.494327399765847986e+01 2.223804550060413021e+01 1.844736590865977632e+01 1.844736590865977632e+01 4.731271039353828201e-01
3.780000000000000000e+04 2.488754737092654068e+01 2.219391905410066101e+01 1.870234361085476849e+01 1.870234361085476849e+01 4.800967452246709399e-01
3.840000000000000000e+04 2.539049273115529104e+01 2.222687115131384417e+01 1.894892560204471010e+01 1.894892560204471010e+01 4.870756578271766557e-01
3.900000000000000000e+04 2.456327781393792975e+01 2.241171255548943009e+01 1.912663981129935564e+01 1.912663981129935564e+01 4.940695176114786591e-01
3.960000000000000000e+04 2.405515491318283239e+01 2.220717017612059863e+01 1.934855584675597129e+01 1.934855584675597129e+01 5.010840707421380102e-01
4.020000000000000000e+04 2.341851717201461724e+01 2.201980558678860689e+01 1.940605727238607869e+01 1.940605727238607869e+01 5.081248737510577484e-01
4.080000000000000000e+04 2.356365415916957318e+01 2.178442170603193517e+01 1.947395431694121726e+01 1.947395431694121726e+01 5.151974302166308917e-01
4.140000000000000000e+04 2.372032721645132369e+01 2.180646683651866624e+01 1.944482610562636182e+01 1.944482610562636182e+01 5.223069998210689846e-01
4.200000000000000000e+04 2.415143677195283090e+01 2.188168241335915809e+01 1.952887480313756896e+01 1.952887480313756896e+01 5.294587979870470917e-01
4.260000000000000000e+04 2.491092094891428133e+01 2.215812937129476268e+01 1.958390145566045248e+01 1.958390145566045248e+01 5.366579099868999947e-01
4.320000000000000000e+04 2.408781120858020586e+01 2.234115975365966733e+01 1.976961347016913351e+01 1.976961347016913351e+01 5.439095494809293996e-01
4.380000000000000000e+04 2.462428737800610179e+01 2.236729217432639416e+01 1.987560023581727364e+01 1.987560023581727364e+01 5.512190391166313930e-01
4.440000000000000000e+04 2.423242112689194983e+01 2.241341853360518144e+01 2.002906608746752681e+01 2.002906608746752681e+01 5.585920817901524060e-01
4.500000000000000000e+04 2.466044433491720156e+01 2.249572554598216811e+01 2.009153849025142335e+01 2.009153849025142335e+01 5.660347601692024000e-01
4.560000000000000000e+04 2.549899772784078777e+01 2.270410929660238253e+01 2.024946946365571421e+01 2.024946946365571421e+01 5.735537793960929775e-01
4.620000000000000000e+04 2.559542857671158345e+01 2.305469605799453348e+01 2.037258353878951311e+01 2.037258353878951311e+01 5.811564408667777570e-01
4.680000000000000000e+04 2.720303303587297705e+01 2.348432279284543256e+01 2.063560173613132065e+01 2.063560173613132065e+01 5.888508152460758538e-01
4.740000000000000000e+04 2.854699664438635409e+01 2.418415477023290805e+01 2.090079204074982044e+01 2.090079204074982044e+01 5.966456554743331253e-01
4.800000000000000000e+04 2.957179323389732417e+01 2.508753397245573069e+01 2.135675890240963781e+01 2.135675890240963781e+01 6.045504830891559322e-01
4.860000000000000000e+04 2.990983028563357493e+01 2.573623722294701111e+01 2.182847833533287485e+01 2.182847833533287485e+01 6.125754365319835415e-01
4.920000000000000000e+04 3.047243987089655093e+01 2.634502653810045558e+01 2.237457807915461672e+01 2.237457807915461672e+01 6.207312787602745630e-01
4.980000000000000000e+04 3.082224643570577882e+01 2.677623088365180593e+01 2.282441756622438334e+01 2.282441756622438334e+01 6.290291921858965907e-01
5.040000000000000000e+04 3.042827991355045469e+01 2.719842984993601931e+01 2.330609363023086189e+01 2.330609363023086189e+01 6.374807264768946879e-01
5.100000000000000000e+04 3.091522250950413309e+01 2.733937899985699005e+01 2.366476096913311267e+01 2.366476096913311267e+01 6.460975656923437782e-01
5.160000000000000000e+04 3.076754815609081106e+01 2.765946990953170825e+01 2.402933061385374458e+01 2.402933061385374458e+01 6.548914524311726382e-01
5.220000000000000000e+04 3.120062900124571570e+01 2.782054850649683431e+01 2.430265333487932367e+01 2.430265333487932367e+01 6.638739660522787744e-01
5.280000000000000000e+04 3.118048357362999923e+01 2.812873835332175076e+01 2.461907173544841498e+01 2.461907173544841498e+01 6.730564601127184687e-01
5.340000000000000000e+04 3.156894772956854922e+01 2.828621081338474141e+01 2.486144117934327369e+01 2.486144117934327369e+01 6.824498770903915101e-01
